book_id,category,category_id
6195,Juvenile Nonfiction,16
6196,Crafts & Hobbies,82
6197,Juvenile Nonfiction,16
6198,Science,4
6199,Psychology,26
6200,History,1
6201,Computers,35
6202,Fiction,5
6203,Nature,66
6204,Religion,25
6205,History,1
6206,Architecture,114
6207,Games & Activities,83
6208,Foreign Language Study,102
6209,Political Science,7
6210,Education,43
6211,History,1
6212,Comics & Graphic Novels,12
6213,Philosophy,67
6214,Social Science,94
6215,Fiction,5
6216,Biography & Autobiography,2
6217,History,1
6218,Cooking,44
6219,"Body, Mind & Spirit",24
6220,Computers,35
6221,Health & Fitness,75
6222,Health & Fitness,75
6223,Religion,25
6224,History,1
6225,Sports & Recreation,71
6226,Business & Economics,21
6227,Mathematics,91
6228,Fiction,5
6229,Reference,56
6230,Fiction,5
6231,Juvenile Nonfiction,16
6232,Nature,66
6233,Business,178
6234,Biography & Autobiography,2
6235,Psychology,26
6236,Creoles,396
6237,Computers,35
6238,History,1
6239,Gardening,89
6240,Biography & Autobiography,2
6241,Science,4
6242,Language Arts & Disciplines,61
6243,Juvenile Nonfiction,16
6244,Sports & Recreation,71
6245,Fiction,5
6246,Religion,25
6247,Social Science,94
6248,Family & Relationships,65
6249,Science,4
6250,Fiction,5
6251,Fiction,5
6252,Sports & Recreation,71
6253,History,1
6254,Juvenile Fiction,9
6255,Fiction,5
6256,Biography & Autobiography,2
6257,Medical,81
6258,Biography & Autobiography,2
6259,Social Science,94
6260,Fiction,5
6261,Education,43
6262,Education,43
6263,Computers,35
6264,History,1
6265,Juvenile Fiction,9
6266,Biography & Autobiography,2
6267,Computers,35
6268,Photography,117
6269,Education,43
6270,History,1
6271,Fiction,5
6272,Biography & Autobiography,2
6273,AutoCAD.,397
6274,Music,57
6275,Business & Economics,21
6276,Music,57
6277,History,1
6278,Fiction,5
6279,Juvenile Nonfiction,16
6280,Cooking,44
6281,Juvenile Nonfiction,16
6282,Juvenile Nonfiction,16
6283,"Novelists, English",398
6284,Technology & Engineering,109
6285,Philosophy,67
6286,Religion,25
6287,Fiction,5
6288,History,1
6289,Drama,129
6290,Health & Fitness,75
6291,Music,57
6292,Juvenile Nonfiction,16
6293,Religion,25
6294,Sports & Recreation,71
6295,Fiction,5
6296,Philosophy,67
6297,Fiction,5
6298,Juvenile Fiction,9
6299,Religion,25
6300,Pets,140
6301,Foreign Language Study,102
6302,Religion,25
6303,Health & Fitness,75
6304,Rock musicians,321
6305,Technology & Engineering,109
6306,Computers,35
6307,Music,57
6308,History,1
6309,Social Science,94
6310,Religion,25
6311,Philosophy,67
6312,"Body, Mind & Spirit",24
6313,Frigates,399
6314,Music,57
6315,Business & Economics,21
6316,Language Arts & Disciplines,61
6317,History,1
6318,Sports & Recreation,71
6319,Art,53
6320,Fiction,5
6321,Fiction,5
6322,Juvenile Nonfiction,16
6323,Architecture,114
6324,Fiction,5
6325,Biography & Autobiography,2
6326,Fiction,5
6327,Language Arts & Disciplines,61
6328,Transportation,74
6329,Education,43
6330,Literary Criticism,115
6331,Poetry,18
6332,Gardening,89
6333,Games & Activities,83
6334,History,1
6335,History,1
6336,Biography & Autobiography,2
6337,Art,53
6338,Drama,129
6339,Biography & Autobiography,2
6340,Architecture,114
6341,Family & Relationships,65
6342,Health & Fitness,75
6343,Social Science,94
6344,"Body, Mind & Spirit",24
6345,Fiction,5
6346,Design,78
6347,Political Science,7
6348,Performing Arts,139
6349,Health & Fitness,75
6350,Literary Criticism,115
6351,History,1
6352,Religion,25
6353,Veterinary medicine,400
6354,Art,53
6355,Education,43
6356,Philosophy,67
6357,History,1
6358,Pets,140
6359,Family & Relationships,65
6360,"Comic books, strips, etc",230
6361,Computers,35
6362,Biography & Autobiography,2
6363,Sports & Recreation,71
6364,Juvenile Fiction,9
6365,Technology & Engineering,109
6366,Literary Criticism,115
6367,Music,57
6368,Literary Collections,32
6369,Nature,66
6370,"Body, Mind & Spirit",24
6371,History,1
6372,Biography & Autobiography,2
6373,Curiosities and wonders,210
6374,Heroes,401
6375,History,1
6376,Computers,35
6377,Computers,35
6378,Fiction,5
6379,Philosophy,67
6380,Sealing,402
6381,Computers,35
6382,Business & Economics,21
6383,Health & Fitness,75
6384,Social Science,94
6385,Nature,66
6386,Architecture,114
6387,Family & Relationships,65
6388,Art,53
6389,Juvenile Fiction,9
6390,Biography & Autobiography,2
6391,Fiction,5
6392,Performing Arts,139
6393,Psychology,26
6394,Business & Economics,21
6395,Religion,25
6396,Juvenile Fiction,9
6397,Fiction,5
6398,History,1
6399,Art,53
6400,Literary Criticism,115
6401,Juvenile Fiction,9
6402,History,1
6403,Juvenile Nonfiction,16
6404,Biography & Autobiography,2
6405,Computers,35
6406,Performing Arts,139
6407,Computers,35
6408,Political Science,7
6409,Reference,56
6410,"Body, Mind & Spirit",24
6411,Fiction,5
6412,Religion,25
6413,Business & Economics,21
6414,History,1
6415,Juvenile Nonfiction,16
6416,Education,43
6417,Music,57
6418,Religion,25
6419,Bibles,120
6420,Biography & Autobiography,2
6421,"Body, Mind & Spirit",24
6422,Business & Economics,21
6423,Fiction,5
6424,Juvenile Fiction,9
6425,Performing Arts,139
6426,Gardening,89
6427,Fiction,5
6428,Health & Fitness,75
6429,History,1
6430,Social Science,94
6431,Self-Help,107
6432,Juvenile Fiction,9
6433,Gardening,89
6434,Fiction,5
6435,Juvenile Fiction,9
6436,Fiction,5
6437,"Body, Mind & Spirit",24
6438,Law,138
6439,Fiction,5
6440,Computers,35
6441,Social Science,94
6442,History,1
6443,Juvenile Fiction,9
6444,History,1
6445,Computer games,350
6446,Fiction,5
6447,Travel,85
6448,Religion,25
6449,Juvenile Nonfiction,16
6450,Bedtime,196
6451,History,1
6452,Computers,35
6453,Juvenile Fiction,9
6454,Business & Economics,21
6455,Social Science,94
6456,Juvenile Fiction,9
6457,Fiction,5
6458,Fiction,5
6459,History,1
6460,Fiction,5
6461,Crafts & Hobbies,82
6462,Grand Prix racing,403
6463,Language Arts & Disciplines,61
6464,Health & Fitness,75
6465,Electronic books,185
6466,Juvenile Nonfiction,16
6467,Literary Criticism,115
6468,Religion,25
6469,History,1
6470,Religion,25
6471,Religion,25
6472,Health & Fitness,75
6473,Law,138
6474,Science,4
6475,Cooking,44
6476,Religion,25
6477,Social Science,94
6478,Fiction,5
6479,Fiction,5
6480,Business & Economics,21
6481,Family & Relationships,65
6482,Science,4
6483,Fiction,5
6484,Health & Fitness,75
6485,Cooking,44
6486,Health & Fitness,75
6487,Biography & Autobiography,2
6488,Philosophy,67
6489,Firearms industry and trade,404
6490,History,1
6491,Religion,25
6492,Crafts & Hobbies,82
6493,Language Arts & Disciplines,61
6494,Nature,66
6495,Drugs,381
6496,Philosophy,67
6497,History,1
6498,Biography & Autobiography,2
6499,Foreign Language Study,102
6500,Biography & Autobiography,2
6501,Juvenile Fiction,9
6502,Art,53
6503,Fiction,5
6504,Fiction,5
6505,History,1
6506,Health & Fitness,75
6507,Computers,35
6508,Business & Economics,21
6509,Education,43
6510,Mathematics,91
6511,Travel,85
6512,Psychology,26
6513,Fiction,5
6514,Fiction,5
6515,Performing Arts,139
6516,Cooking,44
6517,Fiction,5
6518,Performing Arts,139
6519,Sports & Recreation,71
6520,Biography & Autobiography,2
6521,Fiction,5
6522,Juvenile Fiction,9
6523,Performing Arts,139
6524,Nature,66
6525,Health & Fitness,75
6526,Social Science,94
6527,History,1
6528,Biography & Autobiography,2
6529,Art,53
6530,Travel,85
6531,Fiction,5
6532,Juvenile Fiction,9
6533,Horror tales,72
6534,Fiction,5
6535,Juvenile Fiction,9
6536,Social Science,94
6537,Juvenile Fiction,9
6538,Biography & Autobiography,2
6539,JUVENILE FICTION,3
6540,Bibles,120
6541,Fiction,5
6542,Fiction,5
6543,Fiction,5
6544,Fiction,5
6545,Fiction,5
6546,Fiction,5
6547,Juvenile Fiction,9
6548,Science,4
6549,Computers,35
6550,Fiction,5
6551,Comics & Graphic Novels,12
6552,Juvenile Fiction,9
6553,Biography & Autobiography,2
6554,Juvenile Nonfiction,16
6555,Fiction,5
6556,Estate planning,405
6557,History,1
6558,Self-Help,107
6559,Juvenile Fiction,9
6560,Computers,35
6561,Fiction,5
6562,Fiction,5
6563,Medical,81
6564,Biography & Autobiography,2
6565,Fiction,5
6566,Juvenile Fiction,9
6567,Juvenile Fiction,9
6568,Juvenile Nonfiction,16
6569,Fiction,5
6570,History,1
6571,Juvenile Fiction,9
6572,History,1
6573,Computers,35
6574,"World War, 1939-1945",302
6575,Juvenile Fiction,9
6576,Juvenile Nonfiction,16
6577,Fiction,5
6578,"World War, 1939-1945",302
6579,Conduct of life,263
6580,Juvenile Fiction,9
6581,Juvenile Fiction,9
6582,History,1
6583,Medical,81
6584,Family & Relationships,65
6585,Juvenile Nonfiction,16
6586,Fiction,5
6587,Social Science,94
6588,Drama,129
6589,Family & Relationships,65
6590,Biography & Autobiography,2
6591,Religion,25
6592,Sports & Recreation,71
6593,Literary Criticism,115
6594,Literary Criticism,115
6595,Fiction,5
6596,Music,57
6597,Computers,35
6598,Literary Criticism,115
6599,Business & Economics,21
6600,Literary Criticism,115
6601,Fiction,5
6602,Juvenile Fiction,9
6603,History,1
6604,Fiction,5
6605,Fiction,5
6606,Biography & Autobiography,2
6607,Religion,25
6608,Social Science,94
6609,Biography & Autobiography,2
6610,Communication satellites,406
6611,Fiction,5
6612,Religion,25
6613,Biography & Autobiography,2
6614,Juvenile Fiction,9
6615,Business & Economics,21
6616,Religion,25
6617,Photography,117
6618,Computers,35
6619,Biography & Autobiography,2
6620,Biography & Autobiography,2
6621,Religion,25
6622,Religion,25
6623,Juvenile Fiction,9
6624,Fiction,5
6625,Biography & Autobiography,2
6626,"Body, Mind & Spirit",24
6627,Pets,140
6628,Religion,25
6629,Religion,25
6630,History,1
6631,Business & Economics,21
6632,Nature,66
6633,Religion,25
6634,Sports & Recreation,71
6635,Family & Relationships,65
6636,Biography & Autobiography,2
6637,Fiction,5
6638,Nature,66
6639,Religion,25
6640,Juvenile Nonfiction,16
6641,Japan,407
6642,Gardening,89
6643,Computers,35
6644,Games & Activities,83
6645,Biography & Autobiography,2
6646,Art,53
6647,Fiction,5
6648,History,1
6649,Biography & Autobiography,2
6650,Juvenile Nonfiction,16
6651,Medical,81
6652,Juvenile Nonfiction,16
6653,Games & Activities,83
6654,Fiction,5
6655,Biography & Autobiography,2
6656,Juvenile Fiction,9
6657,Education,43
6658,History,1
6659,Calypso (Music),408
6660,Juvenile Fiction,9
6661,Cooking,44
6662,Juvenile Nonfiction,16
6663,Foreign Language Study,102
6664,Performing Arts,139
6665,Religion,25
6666,Social Science,94
6667,Religion,25
6668,Juvenile Nonfiction,16
6669,Fiction,5
6670,History,1
6671,Self-Help,107
6672,Fiction,5
6673,Juvenile Fiction,9
6674,Egypt,409
6675,Religion,25
6676,Art,53
6677,Juvenile Fiction,9
6678,Arab-Israeli conflict,410
6679,History,1
6680,Computers,35
6681,Fiction,5
6682,Computers,35
6683,Religion,25
6684,Religion,25
6685,Psychology,26
6686,Social Science,94
6687,Computers,35
6688,Religion,25
6689,"Body, Mind & Spirit",24
6690,Literary Criticism,115
6691,Cancer,411
6692,Reference,56
6693,Art,53
6694,Nature,66
6695,Biography & Autobiography,2
6696,Biography & Autobiography,2
6697,Biography & Autobiography,2
6698,Computers,35
6699,Education,43
6700,Fiction,5
6701,Architecture,114
6702,Philosophy,67
6703,Cooking,44
6704,Religion,25
6705,Electronic books,185
6706,Medical,81
6707,Computers,35
6708,Science,4
6709,Technology & Engineering,109
6710,History,1
6711,Juvenile Fiction,9
6712,Nature,66
6713,Juvenile Fiction,9
6714,Juvenile Fiction,9
6715,Juvenile Fiction,9
6716,Fiction,5
6717,Education,43
6718,Political Science,7
6719,Political Science,7
6720,"Body, Mind & Spirit",24
6721,Juvenile Nonfiction,16
6722,Avocado,412
6723,"Body, Mind & Spirit",24
6724,Biography & Autobiography,2
6725,Religion,25
6726,Computers,35
6727,Biography & Autobiography,2
6728,Picts,413
6729,"Adventure stories, English",414
6730,Reference,56
6731,Philosophy,67
6732,Juvenile Fiction,9
6733,Games & Activities,83
6734,Religion,25
6735,House & Home,110
6736,Muscles,415
6737,Biography & Autobiography,2
6738,Philosophy,67
6739,History,1
6740,Juvenile Fiction,9
6741,Psychology,26
6742,Fiction,5
6743,Biography & Autobiography,2
6744,"Body, Mind & Spirit",24
6745,Business & Economics,21
6746,Drama,129
6747,Biography & Autobiography,2
6748,Juvenile Nonfiction,16
6749,Juvenile Nonfiction,16
6750,Fiction,5
6751,"Civilization, Ancient",416
6752,Computers,35
6753,Juvenile Nonfiction,16
6754,Business & Economics,21
6755,Fiction,5
6756,Science,4
6757,Religion,25
6758,Juvenile Fiction,9
6759,Social Science,94
6760,Juvenile Fiction,9
6761,Fiction,5
6762,Juvenile Fiction,9
6763,Social Science,94
6764,Humor,64
6765,Language Arts & Disciplines,61
6766,Religion,25
6767,Fiction,5
6768,Fiction,5
6769,Nature,66
6770,Nature,66
6771,England,88
6772,"Body, Mind & Spirit",24
6773,Reference,56
6774,Literary Collections,32
6775,Nature,66
6776,Nature,66
6777,Health & Fitness,75
6778,Science,4
6779,Poetry,18
6780,Juvenile Fiction,9
6781,Religion,25
6782,Poetry,18
6783,Koi,417
6784,Buddhist art and symbolism,418
6785,Juvenile Fiction,9
6786,Juvenile Fiction,9
6787,Games & Activities,83
6788,Medical,81
6789,History,1
6790,Business & Economics,21
6791,Biography & Autobiography,2
6792,Health & Fitness,75
6793,Psychology,26
6794,Psychology,26
6795,Technology & Engineering,109
6796,Technology & Engineering,109
6797,Psychology,26
6798,Brain,419
6799,Graphic novels,420
6800,Religion,25
6801,Performing Arts,139
6802,Juvenile Nonfiction,16
6803,Computers,35
6804,Medical,81
6805,Juvenile Fiction,9
6806,Juvenile Fiction,9
6807,Shopping centers,421
6808,Business & Economics,21
6809,Travel,85
6810,Literary Criticism,115
6811,Pets,140
6812,Foreign Language Study,102
6813,Juvenile Fiction,9
6814,Political Science,7
6815,Self-Help,107
6816,Fiction,5
6817,Business,178
6818,Self-Help,107
6819,Social Science,94
6820,Sports & Recreation,71
6821,Law,138
6822,Biography & Autobiography,2
6823,History,1
6824,Transportation,74
6825,African American dramatists,422
6826,Religion,25
6827,Biography & Autobiography,2
6828,Religion,25
6829,Pets,140
6830,Religion,25
6831,Science,4
6832,Children's stories,37
6833,Language Arts & Disciplines,61
6834,Juvenile Fiction,9
6835,Health & Fitness,75
6836,Philosophy,67
6837,History,1
6838,Business & Economics,21
6839,Education,43
6840,Juvenile Fiction,9
6841,Philosophy,67
6842,Biography & Autobiography,2
6843,Health & Fitness,75
6844,History,1
6845,"Body, Mind & Spirit",24
6846,Fiction,5
6847,Philosophy,67
6848,Juvenile Fiction,9
6849,Performing Arts,139
6850,True Crime,134
6851,Political Science,7
6852,Art,53
6853,Social Science,94
6854,Nature,66
6855,Nature,66
6856,Social Science,94
6857,Mathematics,91
6858,History,1
6859,"Body, Mind & Spirit",24
6860,Health & Fitness,75
6861,History,1
6862,Fiction,5
6863,History,1
6864,Cooking,44
6865,Biography & Autobiography,2
6866,Reference,56
6867,Religion,25
6868,Health & Fitness,75
6869,Psychology,26
6870,Religion,25
6871,Fiction,5
6872,Juvenile Fiction,9
6873,Crafts & Hobbies,82
6874,History,1
6875,Biography & Autobiography,2
6876,History,1
6877,Poetry,18
6878,Sports & Recreation,71
6879,Computers,35
6880,Business & Economics,21
6881,Transportation,74
6882,Music,57
6883,History,1
6884,Family & Relationships,65
6885,Literary Collections,32
6886,Great Plains,423
6887,Psychology,26
6888,Computers,35
6889,Language Arts & Disciplines,61
6890,Fiction,5
6891,Fiction,5
6892,Computers,35
6893,History,1
6894,Computers,35
6895,Education,43
6896,Psychology,26
6897,Biography & Autobiography,2
6898,Religion,25
6899,Juvenile Fiction,9
6900,Fiction,5
6901,Political Science,7
6902,Burglars,424
6903,History,1
6904,Religion,25
6905,Language Arts & Disciplines,61
6906,Performing Arts,139
6907,Drama,129
6908,Health & Fitness,75
6909,Fiction,5
6910,Juvenile Nonfiction,16
6911,Psychology,26
6912,Juvenile Fiction,9
6913,Foreign Language Study,102
6914,Comics & Graphic Novels,12
6915,Fiction,5
6916,Architecture,114
6917,Biography & Autobiography,2
6918,Biography & Autobiography,2
6919,Education,43
6920,Religion,25
6921,Juvenile Fiction,9
6922,History,1
6923,History,1
6924,Games & Activities,83
6925,History,1
6926,"Body, Mind & Spirit",24
6927,Religion,25
6928,Juvenile Nonfiction,16
6929,Literary Criticism,115
6930,Computers,35
6931,Pets,140
6932,Fiction,5
6933,Fiction,5
6934,Social Science,94
6935,Juvenile Fiction,9
6936,Philosophy,67
6937,Devotional calendars,425
6938,Family & Relationships,65
6939,Biography & Autobiography,2
6940,Religion,25
6941,Computers,35
6942,Gardening,89
6943,Sports & Recreation,71
6944,United States,92
6945,Political Science,7
6946,Literary Criticism,115
6947,Computers,35
6948,Philosophy,67
6949,Psychology,26
6950,History,1
6951,History,1
6952,Juvenile Nonfiction,16
6953,Biography & Autobiography,2
6954,Fiction,5
6955,"Body, Mind & Spirit",24
6956,Juvenile Nonfiction,16
6957,Poetry,18
6958,Science,4
6959,History,1
6960,Reference,56
6961,Transportation,74
6962,Religion,25
6963,Social Science,94
6964,Drama,129
