author,author_id
Laurie Notaro,19118
J. Robert Kennedy,19119
Susan Ayers,19120
Andrew Baum,19121
Chris McManus,19122
Stanton Newman,19123
Kenneth Wallston,19124
John Weinman,19125
Robert West,19126
S. C. Gwynne,19127
Greg Herren,19128
Huxley trusts and heirs,19129
Steven E. Landsburg,19130
Philip Reeve,19131
Catherine Crier,19132
Edward William Bok,19133
Amy George,19134
Al Janssen,19135
Timothy Leary,19136
Jo Edwards,19137
Phil Stutz,19138
Barry Michels,19139
Stanley Elkin,19140
Christopher R. Seitz,19141
Megan McMorris,19142
Ken Beck,19143
Jim Clark,19144
Glenway Wescott,19145
Glenn S. Sunshine,19146
Sau-ling Cynthia Wong,19147
Martin Campbell-Kelly,19148
Joy Stevans,19149
Standard Publishing (Firm),19150
Jean-Yves Leloup,19151
Ray Kroc,19152
Mary Clearman Blew,19153
Jean Reidy,19154
Dr. Thomas Gordon,19155
National Fastpitch Coaches Association,19156
Emily Little,19157
Lynne Cheney,19158
Greg Bishop,19159
Joe Oesterle,19160
Mike Marinacci,19161
Danielle Dreilinger,19162
Walter Benton,19163
Diane Stuemer,19164
Gregory Bodenhamer,19165
Professor of Islamic History at the Institute for Advanced Study Patricia Crone,19166
Patricia Crone,19167
Kazuki Takahashi,19168
Phil Markowski,19169
D. E. Stevenson,19170
Leslie Charteris,19171
Stacy Horn,19172
"Sokyo Ono, Ph.D.",19173
William P. Woodard,19174
Ronald K. Siegel,19175
Dawn Powell,19176
Brian Stableford,19177
Ernestine Hayes,19178
Mary Ellen Guffey,19179
Dana Loewy,19180
Jamake Highwater,19181
Yasmine Surovec,19182
Carole Seymour-Jones,19183
Seraphina Nova Glass,19184
Connie Fletcher,19185
Dietrich von Hildebrand,19186
Nathalie Dupree,19187
Cynthia Graubart,19188
Margaret A. Salinger,19189
Gae Polisner,19190
Brian Smith,19191
J. E. Gordon,19192
Lily Ebert,19193
Dov Forman,19194
Christianna Brand,19195
Willi Heinrich,19196
Elliot D. Abravanel,19197
Elizabeth A. King,19198
Terry Law,19199
Marcia Talley,19200
Richard T. Forman,19201
Richard T. T. Forman,19202
Richard T. T.. Forman,19203
"Tariq ""K-Flex"" Nasheed",19204
Philip Ball,19205
Marshall H. Klaus,19206
John H. Kennell,19207
Phyllis H. Klaus,19208
George Omura,19209
Mark Larrimore,19210
Daren Magee,19211
Grace Slick,19212
Andrea Cagan,19213
David Rubel,19214
Dennis Bock,19215
Linda Mëniku,19216
Héctor Campos,19217
Neil F. Comins,19218
Jane Wilson-Howarth,19219
Doug Hill,19220
Jeff Weingrad,19221
André Aciman,19222
James Widess,19223
Ginger Summit,19224
Martha Ackmann,19225
McGraw-Hill Education,19226
Dottie McDowell,19227
"John F. MacArthur, Jr.",19228
Joel Townsley Rogers,19229
Keith Laumer,19230
David Browne,19231
"Michael L. Brown, PhD",19232
The Analytic Sciences Corporation,19233
Rachel Lynn Solomon,19234
Timothy Keller,19235
Jane Christmas,19236
C. C. Lee,19237
Shun Dar Lin,19238
Gabrielle Glaser,19239
Sara Eckel,19240
Warren Fellows,19241
Andrew Vachss,19242
Bill Farrel,19243
Robert Gleason,19244
Junius Podrug,19245
Buddha,19246
Virginia M. Axline,19247
Victoria Holmes,19248
John Mosier,19249
Literary Group International,19250
Tananarive Due,19251
Keith B. Miller,19252
Mel Ellis,19253
Karin C. Ryding,19254
Shaunda Kennedy Wenger,19255
Janet Jensen,19256
Lou Paget,19257
Maryann Burk Carver,19258
Dan Wakefield,19259
Guy Zona,19260
Pattie Vargas,19261
Rich Gulling,19262
Traci Lords,19263
Lise Lunge-Larsen,19264
Chris Mooney,19265
Sheril Kirshenbaum,19266
Sarah Wendell,19267
John Park,19268
"John Park, ASD",19269
Steve Mackay,19270
James Borg,19271
Lisa Tucker,19272
Deirdre Dolan,19273
Alexandra Zissu,19274
Stephen Williams,19275
Robert Schnakenberg,19276
CARLOS CUAUHTÉMOC SÁNCHEZ,19277
Donald A. Burns,19278
Emil W. Ciurczak,19279
Mary Connealy,19280
Mervyn Peake,19281
Newton Thornburg,19282
Keith Hamilton Basso,19283
Linda Waite,19284
Maggie Gallagher,19285
Maddie Ziegler,19286
Lynn Dumenil,19287
Kathryn Caskie,19288
Orania Papazoglou,19289
Jonathan Strahan,19290
Lou Michel,19291
Dan Herbeck,19292
Sharon E. Jaynes,19293
"Fromm, Erich",19294
John Randolph Price,19295
Lisa Moore Ramée,19296
Katharine Butler Hathaway,19297
Andrea Wulf,19298
Diana Rosen,19299
Paul LaFarge,19300
"Barbara Oakley, PhD",19301
"Terrence Sejnowski, PhD",19302
Alistair McConville,19303
Patrick Mcgrath,19304
Kathy Bates,19305
Marie-Annette Brown,19306
Jo Robinson,19307
Richard Woodman,19308
Michael Adams,19309
Cindy Kenney,19310
Ruth Scurr,19311
Jordan Trachtenberg,19312
Amy Trachtenberg,19313
"Realbuzz Studios,",19314
Mark Rothko,19315
Will Moses,19316
Gordon Burn,19317
Diane Smith,19318
Jo Harkin,19319
Rafael Schacter,19320
Gioconda Belli,19321
Louis de Bernières,19322
Becky Dvorak,19323
Sophie Hannah,19324
K. A. Applegate,19325
Annalise Roberts,19326
David M. Levy,19327
Susan Peabody,19328
Nancy Rubin,19329
Serge Kahili King,19330
P. L. Gaus,19331
Morton D. Davis,19332
Tony Campolo,19333
Anthony Campolo,19334
Keely Hutton,19335
Better Homes & Gardens,19336
Shen Fu,19337
Arthur Hailey,19338
Henry Rider Haggard,19339
Ethan Long,19340
Robert Hamburger,19341
Eschyle,19342
Esquilo,19343
Leslie Margolis,19344
Estep Nagy,19345
Duane Sharp,19346
ReShonda Tate Billingsley,19347
Dallas Hudgens,19348
Sarra Manning,19349
George Sampson,19350
R. C. Churchill,19351
Iraj Pezeshkzad,19352
James Braly,19353
Ron Hoggan,19354
Leo Thorsness,19355
Jane Pettigrew,19356
Charles Brockden Brown,19357
Anthony Haden-Guest,19358
Kevin & Sherry Harney,19359
Bert Stiles,19360
Joy Wilkinson,19361
Raymond J. Mikulak,19362
Robin McDermott,19363
Michael Beauregard,19364
Louis Zamperini,19365
David Rensin,19366
Elizabeth A. Lynn,19367
Helen E. Buckley,19368
Tim Avants,19369
Abdellah Benahnia,19370
Norman Monath,19371
Robert Thorson,19372
John Maxwell Hamilton,19373
Thomas Fleming,19374
Bill Adler,19375
Claudia Pearson,19376
Tom Shone,19377
Peter Kaminsky,19378
Phyllis A. Whitney,19379
Ronald C. White,19380
Bob Buck,19381
Dr. Dan Ariely,19382
Jeff Kreisler,19383
Dave Hunt,19384
James White,19385
Jack D. Schwager,19386
Michael Pearson,19387
Gunter Koschorrek,19388
Francis Bridger,19389
Jane Gardam,19390
David Amsden,19391
Gincy Self Bucklin,19392
Stephen Perrine,19393
Heather Hurlock,19394
Emma Smith,19395
Irving Gottlieb,19396
Douglas L. Wilson,19397
Laura W. Nathanson,19398
Brian Fugere,19399
Chelsea Hardaway,19400
Jon Warshawsky,19401
Kate Lum,19402
Adrian Johnson,19403
Robertson McQuilkin,19404
Junichi Nakamura,19405
Margaret Leech,19406
Tim Shoemaker,19407
Rosemary Hawley Jarman,19408
Bao Phi,19409
Lewis Shiner,19410
Paul Begala,19411
Jeffrey Toobin,19412
Harold Brodkey,19413
Nicole Kornher-Stace,19414
Dr. Doreal,19415
M. Doreal,19416
David A. Noebel,19417
Chuck Edwards,19418
Quin M. Sherrer,19419
Ruthanne Garlock,19420
Bradley Trevor Greive,19421
Stephen Prothero,19422
Rosemary Edghill,19423
Jacob Needleman,19424
John Piazza,19425
Peter Selz,19426
Susan Landauer,19427
The Editors of Vogue Knitting Magazine,19428
Genevieve Antoine Dariaux,19429
Richard Schickel,19430
Maurice Sagoff,19431
Riverbend,19432
George Pelecanos,19433
Jenna McKnight,19434
Steve Jackson,19435
Christina Hammonds Reed,19436
Alexander Pope,19437
Dick Schaap,19438
Jerry Kramer,19439
Gerald L. Kramer,19440
Dennis McDougal,19441
Julia Blackburn,19442
Sacha Jenkins,19443
Elliott Wilson,19444
Jeff Mao,19445
Gabe Alvarez,19446
Brent Rollins,19447
Hubert Houben,19448
Mary S. Schaeffer,19449
Mary S. Ludwig,19450
Dinesh D'Souza,19451
Duane Wessels,19452
Bernard Goldberg,19453
Lynette Ranney Black,19454
Buster Olney,19455
Lydia Kelly,19456
Guy Cohen,19457
Eileen Spinelli,19458
Phil Jackson,19459
Michael Arkush,19460
Anthony J. Tomasino,19461
David Viscott,19462
Robert Keppel,19463
M. J. N. Priestley,19464
F. Seible,19465
G. M. Calvi,19466
Glade Curtis,19467
Judith Schuler,19468
Joyce Wadler,19469
Robert Kaplan,19470
Ellen Kaplan,19471
Kenneth S. Howard,19472
Neil Abramson,19473
Alexander Cruden,19474
P. C. W. Davies,19475
Julian R. Brown,19476
Mark S. Fleisher,19477
Kelly Dempski,19478
Emmanuel Viale,19479
Alden Perkes,19480
Patrick Neate,19481
Gregory Boyington,19482
Patrick Holford,19483
Ann Bannon,19484
Emily Grayson,19485
Alice Medrich,19486
Jack Van Der Geest,19487
Robert Sabuda,19488
Karl Wurf,19489
Donald Spoto,19490
Ruthann Russo,19491
Andy Davidson,19492
John Straley,19493
Vicki Leon,19494
Christopher Van Tilburg,19495
Paul Biegel,19496
Jeffrey S. Rosenthal,19497
Eiko Kadono,19498
Patricia O'Toole,19499
Avram Davidson,19500
Max Wolf Valerio,19501
Van K. Tharp,19502
Brian June,19503
Jason Elliot,19504
Keith Baker,19505
Claudia J. Strauss,19506
Daniel Pinkwater,19507
David Lindsay-Abaire,19508
Jerry L. Sittser,19509
Lawrence C. Katz,19510
Manning Rubin,19511
Peter Joffre Nye,19512
James D. Hart,19513
Phillip Leininger,19514
Kristine K. Kershul,19515
Christopher A. Hall,19516
Alexia Brue,19517
Ted Hughes,19518
Judy Cox,19519
Oscar Hijuelos,19520
Jonathan Steinberg,19521
John Gimlette,19522
Michael Morris,19523
Maria Antonieta Collins,19524
Joe Coomer,19525
Rabbi Marc S. Glickman,19526
Mark S. Glickman,19527
Neil McCormick,19528
Sayed Kashua,19529
Susanna Rowson,19530
Frances May Hendry,19531
Dr. Robin Stern,19532
"Bill Martin, Jr.",19533
John Archambault,19534
Mim E. Rivas,19535
Ray Hildreth,19536
Charles W. Sasser,19537
Nancy Pickard,19538
Virginia Rich,19539
David Bradley,19540
Christian Bluhm,19541
Ludger Overbeck,19542
Christoph Wagner,19543
Joan G. Robinson,19544
Fred Price,19545
Alix Kates Shulman,19546
Nicolas Grimal,19547
John W. Dean,19548
Rupert Sheldrake,19549
David Reuben,19550
Ruth Myers,19551
V. A. Stuart,19552
Stanley Cohen,19553
Mark Ames,19554
Lane P Jordan,19555
Mark Epstein,19556
Michael Munn,19557
Langdon Gilkey,19558
Helen Keller,19559
"Alcoholics Anonymous World Services, Inc.",19560
Mark Spragg,19561
Nevile Henderson,19562
James Kochalka,19563
Roland Huntford,19564
Kaia Alderson,19565
"Horney, Karen",19566
Kinley MacGregor,19567
Mark R. Wilkins,19568
Chris Kazmier,19569
Matt Williams,19570
Red Auerbach,19571
Berkeley Breathed,19572
Fran Berman,19573
Geoffrey Fox,19574
Anthony J. G. Hey,19575
Romy Miller,19576
Adam Robinson,19577
Anthony McCarten,19578
Gayle Friesen,19579
Duane Elgin,19580
Batya Gur,19581
Mark A. Smith,19582
Elaine M. Smith,19583
Charlie Weis,19584
Vic Carucci,19585
James D. Doss,19586
Thomas Enger,19587
Frederick Crews,19588
Sheneska Jackson,19589
Spencer Burke,19590
Phillip DePoy,19591
James B. Stewart,19592
Pickard,19593
Gavriel D. Rosenfeld,19594
Milovan Djilas,19595
Glenda Larke,19596
Una Mannion,19597
K. C. Kanda,19598
Sam Giancana,19599
Chuck Giancana,19600
Bettina Giancana,19601
S. J. Rozan,19602
Gene Daoust,19603
Joyce Daoust,19604
"Cicero,",19605
Eleanor Mills,19606
David Doubilet,19607
Carol Sklenicka,19608
Julius Caesar,19609
Paula Polk Lillard,19610
Lynn Lillard Jessen,19611
Christopher Hansard,19612
Victoria Laurie,19613
Willy Lindwer,19614
Randy Cecil,19615
Mike Bickle,19616
Lois Y. Barrett,19617
Renita J. Weems,19618
Editors of The Diabetic Gourmet magazine,19619
L. Ron Hubbard,19620
Michael Bliss,19621
Thomas G. Long,19622
Scott Ellsworth,19623
Denise Austin,19624
James R. Hurford,19625
Brendan Heasley,19626
Michael B. Smith,19627
Ezra F. Vogel,19628
Karelia Stetz-Waters,19629
Pamela Duncan,19630
Frederick Mosteller,19631
"Cheryl Erwin, M.A.",19632
Roslyn Duffy,19633
Louis de Wohl,19634
R. C. Jr. Sproul,19635
Dennis McFarland,19636
Kyle Butt,19637
Eric Lyons,19638
Brad Graham,19639
Kathy McGowan,19640
John Kendrick Bangs,19641
Michele Bernhardt,19642
Elizabeth Fitzgerald Howard,19643
R. G. Collingwood,19644
Brad Herzog,19645
Lila Savage,19646
Tom Jordan,19647
Ed Warren,19648
Lorraine Warren,19649
Robert Curran,19650
Jack Smurl,19651
Janet Smurl,19652
Marilyn French,19653
Maria Riva,19654
Dean Smith,19655
Gerald D. Bell,19656
John Kilgo,19657
Jimmy Swaggart,19658
Katya Komisaruk,19659
David L. Petersen,19660
Beverly Roberts Gaventa,19661
Donald Albrecht,19662
Steven Holt,19663
E Lupton,19664
Steven Holt Skov,19665
Richard Layard,19666
Ray Davies,19667
Patricia Sprinkle,19668
Caryll Houselander,19669
Deirdre Bair,19670
Jean Stone,19671
Alexander Stadler,19672
Herbert S. Zim,19673
Paul R. Shaffer,19674
Dennis William Hauck,19675
Mike W. Barr,19676
Putsata Reang,19677
Tushar S. Chande,19678
William Damon,19679
Richard M. Lerner,19680
Nancy Eisenberg,19681
Michael Palin,19682
Heike B. Görtemaker,19683
Sarah Albee,19684
James Driver,19685
Richard Wagner,19686
Larry R. Helyer,19687
Sarah Napthali,19688
Michael Buckley,19689
Vivid Girls,19690
Hajime Nakamura,19691
Tillie Olsen,19692
C. Colston Burrell,19693
Augusta Trobaugh,19694
Anthony Vidler,19695
Beverly Mills,19696
Leslie Householder,19697
Charles Nordhoff,19698
James Norman Hall,19699
Laura Joplin,19700
John S. Burnett,19701
Sacha Goldberger,19702
Jenn McKinlay,19703
Natalie Krinsky,19704
Andrew Eames,19705
Michael Benson,19706
Adrianna Cuevas,19707
Ophiel,19708
Sarah Bird,19709
Lene Kaaberbol,19710
Thisbe Nissen,19711
Erin Ergenbright,19712
Patricia Wells,19713
Melissa Etheridge,19714
Laura Morton,19715
George Green,19716
Jeremy Robinson,19717
Leo Durocher,19718
Brian Eno,19719
Robert Sheckley,19720
Mark Simpson,19721
Linda Walvoord,19722
Linda Walvoord Girard,19723
William J Poorvu,19724
Alina Boyden,19725
Ludwig von Mises,19726
Bruce Porter,19727
Speed Vogel,19728
Joanne Ryder,19729
Norman Gorbaty,19730
Nancy McWilliams,19731
Simon Levack,19732
Jana Novak,19733
James Alan Gardner,19734
Pete Seeger,19735
Elizabeth Bishop,19736
Philip Jose Farmer,19737
Lucy Irvine,19738
Brian Cassie,19739
Anthony R. Pratkanis,19740
Anthony Pratkanis,19741
Elliot Aronson,19742
Pete De Lacy,19743
Dan Briody,19744
Alvin Halpern,19745
Maylis de Kerangal,19746
Sarah Chayes,19747
Bradley Quinn,19748
Philip Gourevitch,19749
Richard Wiener,19750
Lewis J. Pinson,19751
James Oliver Curwood,19752
Sheryl Scarborough,19753
Julia Darrow Cowles,19754
Louis Reyes Rivera,19755
Trevor Romain,19756
John Ferling,19757
Harvey Diamond,19758
Apostolos Syropoulos,19759
Antonis Tsolomitis,19760
Nick Sofroniou,19761
Barbara A. Lewis,19762
Emma Chichester Clark,19763
A. J. Zerries,19764
Janette Hospital,19765
Thomas Egenes,19766
Jerry Scott,19767
Jim Borgman,19768
John E. Wills,19769
Professor Edward Muir,19770
Tony Hawk,19771
Juan J. Linz,19772
Professor Juan J Linz,19773
Alfred Stepan,19774
"Alfred (Wallace Sayre Professor of Government Stepan, Columbia University)",19775
Wallace Sayre Professor Alfred Stepan,19776
Nancy Garden,19777
Claire Heartsong,19778
Claire Ann Clemett,19779
Benjamin Spock,19780
Robert Needlman,19781
K. Anders Ericsson,19782
Jacqui Smith,19783
D. S. Allan,19784
J. B. Delair,19785
James Tisdall,19786
Marie Sherlock,19787
Robertson Dean,19788
Theodore Kazimiroff,19789
Susan Brittain,19790
Karen Manthey,19791
Julie Holetz,19792
Michael Farris Smith,19793
Alan Greenwood,19794
Gil Hembree,19795
John Grafton,19796
Linda Bloodworth Thomason,19797
Bruce Milne,19798
John Pilger,19799
Larry E. Morris,19800
Jason Tomes,19801
Marsha Moyer,19802
Tony Buzan,19803
Barry Buzan,19804
Donald Goines,19805
Marc A. Meyers,19806
Rosemary Laurey,19807
Christopher D. Bader,19808
F. Carson Mencken,19809
Joseph O. Baker,19810
Mike Lingenfelter,19811
David Frei,19812
Elaine A. Heath,19813
John J. Murphy,19814
Isla Dewar,19815
Muriel Gray,19816
GLYNIS McCANTS,19817
Mark Blaug,19818
Stephen O'Connor,19819
Brenda L. Thomas,19820
Garrett Oliver,19821
Dr John Morris,19822
D.A. Stern,19823
Freda Warrington,19824
Kelly Slater,19825
Claudia Vurnakes,19826
Anastasia Suen,19827
Kevin Barry,19828
Bill Zehme,19829
Philip J. King,19830
Lawrence E. Stager,19831
F. Richard Ciccone,19832
Richard Ciccone,19833
Andrea Cornell Sarvady,19834
Michael Andre-Driussi,19835
Katherine Ketcham,19836
"Nicholas A. Pace, M.D.",19837
Abraham Lincoln,19838
Rod Stewart,19839
Elaine Flinn,19840
Sonia Singh,19841
Bryan Burrough,19842
Chris Tomlinson,19843
Jason Stanford,19844
Lynn Emery,19845
Suad Amiry,19846
Natalia Rose,19847
Alyn Brodsky,19848
"Elizabeth G. Stewart, M.D.",19849
Steven M. Beresford,19850
David W. Muris,19851
American Vision Institute,19852
Merril J. Allen,19853
Francis A. Young,19854
Bill Hull,19855
Linda J. Murray,19856
Leah Hennen,19857
Jim Scott,19858
Charlotte Armstrong,19859
R. Scott Smith,19860
Dar Williams,19861
Kevin M. Kruse,19862
Beatrice Colin,19863
Elizabeth A. Scarborough,19864
Susan K. Johnsen,19865
Anita Johnston,19866
Jamie Glowacki,19867
Loren Eiseley,19868
Jeremy Paxman,19869
Valeria Belletti,19870
Natalie S. Bober,19871
Laurence Anholt,19872
Donald Shoup,19873
Lillian Hoban,19874
Frank L. Holt,19875
Mary Baker Eddy,19876
Nina Killham,19877
Paul Aurandt,19878
Paul Harvey,19879
"Paul Harvey, Jr.",19880
Oliver Jeffers,19881
Adrian Tinniswood,19882
Denis Guedj,19883
Stephen P. Williams,19884
Judith Pella,19885
Peter Haugen,19886
Bas. C. van Fraassen,19887
Professor of Philosophy Bas C Van Fraassen,19888
Jeff Haden,19889
Kathy Herman,19890
Jay Taylor,19891
Alan Gurney,19892
Claire Keane,19893
Jack Norris,19894
Virginia Messina,19895
N. U. Ahmed,19896
A. Al-Khafaji,19897
Gaston Leroux,19898
Dominic Streatfeild,19899
Joan Bunning,19900
Candy Halliday,19901
Joseph Stanislaw,19902
Joann Ellison Rodgers,19903
Rachel Roberts,19904
Uma Krishnaswami,19905
Loren Coleman,19906
Nora Raleigh Baskin,19907
John C. Hocking,19908
Marcus Borg,19909
Marcus Tullius Cicero,19910
Charles Wright,19911
Gloria Kempton,19912
Doris M Wagner,19913
Douglas Wolk,19914
A.W. Snyder,19915
J. Love,19916
D.B. Johnson,19917
Mark Braude,19918
Alan Hirshfeld,19919
Diane Osen,19920
Carla Trujillo,19921
J. Allen Boone,19922
Jackie Ivie,19923
Lina Rather,19924
John Meaney,19925
Pati Palmer,19926
Mieke Bal,19927
Christine van Boheemen,19928
Gordon Meyer,19929
Neil MacGregor,19930
John Stoye,19931
Joe Kurmaskie,19932
Michael Moncur,19933
Richard Miniter,19934
Walter Sorell,19935
Denver Lindley,19936
Taylor Larsen,19937
George Soros,19938
Risa Mickenberg,19939
Bobbie Ann Mason,19940
Martin Fishbein,19941
Icek Ajzen,19942
Marguerite W. Davol,19943
Joanot Martorell,19944
Marti Joan de Galba,19945
Colin Harrison,19946
Constance Rhodes,19947
Robert Richards,19948
Trudee Romanek,19949
Richard Snow,19950
Mike George,19951
Waylon Jennings,19952
Lenny Kaye,19953
H. I. Larry,19954
William R. Trotter,19955
Sopan Deb,19956
Stefan Kuhl,19957
Tim Warnes,19958
Marisa McClellan,19959
Allegra Kent,19960
Bodhi Oser,19961
Theodore S. Rodgers,19962
Connie May Fowler,19963
Barbara Bush,19964
B. A. Shenoi,19965
Kristin Henderson,19966
Wayne Weible,19967
R. F. Chapman,19968
Reginald Frederick Chapman,19969
James Bird,19970
Darrell Schweitzer,19971
Maria Isabel Sanchez Vegara,19972
Kelsey Sutton,19973
John Donovan,19974
Pamela Mingle,19975
Matthew S. Gast,19976
David Koepp,19977
Steven R. Tracy,19978
Laurent Dubois,19979
Esther Pearl Watson,19980
Jack Gilbert,19981
Nicholas Lore,19982
Lee Strasberg,19983
Henry C. King,19984
Christina Hoff Sommers,19985
Tony Mitton,19986
Mark Tully,19987
Ellie Kay,19988
Open University,19989
Robert Fowler,19990
Robert Louis Fowler,19991
Stanley Cavell,19992
Judy Rosenberg,19993
Thomas Hauser,19994
Ted Floyd,19995
Shimon Y. Nof,19996
Mordicai Gerstein,19997
Peter Hedges,19998
Nick Redfern,19999
Claire Delacroix,20000
Frederica Mathewes-Green,20001
Brian D. McLaren,20002
Erwin Raphael McManus,20003
Michael Dobbs,20004
Philemon Sturges,20005
Jennifer LaRue Huget,20006
Adam Gorightly,20007
Michael Jordan,20008
Hugh MacLennan,20009
Albert Murray,20010
Ann Volkwein,20011
INXS Publications,20012
Myla Kabat-Zinn,20013
Paul Feyerabend,20014
Susan Faludi,20015
Stephen Eyre,20016
Fred Uhlman,20017
L A Graf,20018
Amy Carhichael,20019
Henry Grayson,20020
Tanya Biank,20021
M. M. Buckner,20022
Martin Palmer,20023
Jay Ramsay,20024
Man-Ho Kwok,20025
Elizabeth Laird,20026
Nancy Jean Vyhmeister,20027
Arkady Strugatsky,20028
Boris Strugatsky,20029
Mark Miller,20030
Mark Kiffin,20031
John Harrison,20032
Wendy Francis,20033
Håkan Nesser,20034
Hanan al-Shaykh,20035
Susan Thurman,20036
Larry Shea,20037
John A. Farrell,20038
Jack Erjavec,20039
Robert Moses,20040
Charles E. Cobb,20041
Pinchas Lapide,20042
David Lindsey,20043
Arnette Lamb,20044
Jill Barnett,20045
Eddie Muller,20046
Joseph Sack,20047
Steve Tally,20048
Kendare Blake,20049
Ira N. Gabrielson,20050
David Vennells,20051
Clyde M. Narramore,20052
Harold Cruse,20053
Kitty Morse,20054
Richard Cohen,20055
Katherine Hall Page,20056
Liz Nugent,20057
Tom Coffey,20058
Michael J. McClymond,20059
Michael James McClymond,20060
Erin Eitter Kono,20061
John L. Nesheim,20062
Marley Gibson,20063
Rob Brezsny,20064
Gertrud Hirschi,20065
